nomeProposicao,idProposicao,idProposicaoPrincipal,nomeProposicaoOrigem,tipoProposicao,tema,Ementa,ExplicacaoEmenta,Autor,ideCadastro,ufAutor,partidoAutor,DataApresentacao,RegimeTramitacao,UltimoDespacho,Apreciacao,Indexacao,Situacao,LinkInteiroTeor,apensadas,apensadas_proposicao
PL 875/2024,2422068,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,Altera o art. 223-G da Consolidação das Leis do Trabalho para modificar o parâmetro para pagamento da indenização por dano extrapatrimonial. ,"
  ",Jonas Donizette,160548,SP,PSB       ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Trabalho e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Consolidação das Leis do Trabalho, troca, parâmetro, pagamento, indenização, dano extrapatrimonial.",CTRAB - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2397163,,
PL 872/2024,2422027,"
  ","
  ",Projeto de Lei,"Direitos Humanos e Minorias; Indústria, Comércio e Serviços","Institui a Lei de Incentivo ao Empreendedorismo Feminino e Materno e altera a Lei nº 14.133, de 1º de abril de 2021.","
  ",Andreia Siqueira,220676,PA,MDB       ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-1912/2022.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Criação, Lei de Incentivo ao Empreendedorismo Feminino e Materno, meios, incentivo, Empreendedorismo feminino, maternidade, beneficiário, MEI-Mulher Empreendedora, pessoa jurídica, administração, mulher. _Instituição financeira, prioridade, concessão, crédito. _Sistema S, desenvolvimento, projeto (administração), capacitação, assistência, empreendedor, mulher. _Taxa de Longo Prazo (TLP), taxa de juros, redução. _Alteração, Lei de Licitações e Contratos Administrativos (2021), licitação, incentivo, MEI-Mulher Empreendedora. _Poder Executivo, criação, meta, contratação, pessoa jurídica, controle, administração, mulher, remessa, Congresso Nacional, relatório, informação, incentivo,  Empreendedorismo feminino.
",CDE - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2397092,,
PL 871/2024,2422023,"
  ","
  ",Projeto de Lei,Saúde,"Institui em todo território nacional, no âmbito do Sistema Único de Saúde-SUS, a obrigatoriedade de realização do exame espirométrico para pacientes em tratamento e inscritos nos programas de cessação do tabagismo. 
","
  ",Raniery Paulino,115200,PB,REPUBLIC  ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Saúde; 
Finanças e Tributação (Art. 54 RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Obrigatoriedade, realização, Espirometria, paciente, tratamento médico, inscrição, Programa (administração), suspensão, tabagismo, âmbito, Sistema Único de Saúde (SUS).",CSAUDE - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2397088,,
PL 870/2024,2422021,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Altera a redação da Lei n° 8.989, de 24 de fevereiro de 1995 e dá outras providências. ","
  ",Rodrigo Valadares,165470,SE,UNIÃO     ,19/03/2024,"Urgência (Art. 155, RICD)","Apense-se à(ao) PL-6521/2006.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Urgência (Art. 155, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei de Isenção do IPI para Compra de Automóveis, isenção, Imposto sobre Produtos Industrializados (IPI), aquisição, ciclomotor, triciclo motorizado, motoneta, motocicleta, quadriciclo.",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2397085,,
PL 869/2024,2422019,"
  ","
  ",Projeto de Lei,Educação; Previdência e Assistência Social,"Acrescenta-se o art. 7º-B à Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para estender a licença-maternidade e a licença-paternidade aos estudantes das instituições de ensino públicas e privadas.","
  ",Vermelho,204396,PR,PL        ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Previdência, Assistência Social, Infância, Adolescência e Família; 
Educação; 
Finanças e Tributação (Art. 54 RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei de Diretrizes e Bases da Educação Nacional (1996), extensão, Licença à gestante, Licença-paternidade, estudante, Instituição de ensino superior pública, Instituição de ensino superior privada. _Garantia, estudante, retorno, aula, ausência, prejuízo, rendimento escolar.",CPASF - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2397082,,
PL 868/2024,2422014,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias; Saúde,"Institui o Programa de Atendimento Especializado da Pessoa Idosa em estabelecimentos de saúde.
","
  ",Daniel Agrobom,220571,GO,PL        ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Defesa dos Direitos da Pessoa Idosa; 
Saúde; 
Finanças e Tributação (Art. 54 RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Criação, Programa de Atendimento Especializado da Pessoa Idosa em Estabelecimento de Saúde, abrangência, treinamento, profissional, elaboração, protocolo, rotina, atendimento, reserva, vaga, idoso. _Unidade de saúde, manutenção, equipe multidisciplinar, atendimento especializado, idoso, responsabilidade, acompanhamento, paciente. _Aplicação, penalidade, Lei de Infrações à Legislação Sanitária (1977).",CIDOSO - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2397074,,
PL 867/2024,2422010,"
  ","
  ",Projeto de Lei,"Arte, Cultura e Religião","Altera a Lei nº 8.313, de 23 de dezembro de 1991, que institui o Programa Nacional de Apoio à Cultura (Pronac), para estabelecer diretrizes para a realização de performances artísticas incentivadas com recursos públicos. ","
  ",Sóstenes Cavalcante,178947,RJ,PL        ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-254/2024.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei Rouanet (1991), obrigatoriedade, informação, apresentação, projeto cultural, Classificação indicativa.",CASP - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2397069,,
PL 866/2024,2421998,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento; Saúde,"Altera a Lei nº 9.250, de 26 de dezembro de 1995, que altera a legislação do imposto de renda das pessoas físicas e dá outras providências.","
  ",Domingos Neto,143632,CE,PSD       ,19/03/2024,"Prioridade (Art. 151, II, RICD)","Apense-se à(ao) PL-728/2024.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Prioridade (Art. 151, II, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Legislação Tributária Federal (pessoa física) (1995), dedução tributária, Imposto sobre a Renda da Pessoa Física (IRPF), despesa, enfermeiro, nutricionista, Cuidador de pacientes, Aparelho auricular, Lente de contato corretiva, Cadeira de rodas, benefício fiscal, tributação.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2397034,,
PL 864/2024,2421971,"
  ","
  ",Projeto de Lei,Previdência e Assistência Social,"Altera a Lei nº 8.742, de 7 de dezembro de 1993 (Lei Orgânica da Assistência Social - LOAS), e a Lei nº 10.836, de 9 de janeiro de 2004, que cria o Programa Bolsa Família, para aprimorar os critérios de elegibilidade para o acesso ao Benefício de Prestação Continuada (BPC) e ao Programa Bolsa Família.","
  ",Pompeo de Mattos,73486,RS,PDT       ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-332/2024.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei Orgânica da Assistência Social (1993), Lei do Programa Bolsa Família (2004), aprimoramento, critério, Vulnerabilidade econômica, inscrição, Benefício de Prestação Continuada (BPC), Bolsa Família, cálculo, Renda familiar, Renda familiar per capita.",CIDOSO - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396997,,
PL 863/2024,2421947,"
  ","
  ",Projeto de Lei,"Agricultura, Pecuária, Pesca e Extrativismo; Previdência e Assistência Social","Altera o art. 106 da Lei nº 8.213, de 24 de julho de 1991, para incluir outros documentos aptos a complementar a autodeclaração de que trata o § 2º do art. 38-B do mesmo diploma .
","
  ",Wolmer Araújo,182146,MA,SOLIDARI  ,19/03/2024,"Prioridade (Art. 151, II, RICD)","Apense-se à(ao) PL-6678/2016.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Prioridade (Art. 151, II, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei de Benefícios da Previdência Social (1991), inclusão, Documentação, autodeclaração, Agricultor familiar, Cobertura assistencial, Regime Geral de Previdência Social (RGPS), comprovação, Atividade rural.",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396953,,
PL 862/2024,2421946,"
  ","
  ",Projeto de Lei,"Agricultura, Pecuária, Pesca e Extrativismo","Altera a redação do art. 5º da Lei nº 11.699, de 13 de junho de 2008, para esclarecer que a constituição de junta governativa provisória não caracteriza intervenção.
","
  ",Wolmer Araújo,182146,MA,SOLIDARI  ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Legislação, Colônia de Pescadores, Autonomia administrativa, definição, Nomeação, Junta Governativa.",CAPADR - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396951,,
PL 861/2024,2421937,"
  ","
  ",Projeto de Lei,Defesa e Segurança; Trabalho e Emprego,Estabelece adicional de insalubridade aos policiais penais em decorrência da exposição à radiação ionizante e agentes biológicos contagiosos. ,"
  ",Professora Luciene Cavalcante,221338,SP,PSOL      ,19/03/2024,.,"Devolva-se a proposição, com base no artigo 137, § 1º, inciso II, alínea ""b"", do RICD, c/c os arts. 37, ""caput"" e inciso X, e 144, § 5º-A, da Constituição Federal Publique-se.
",.,"Definição, percentual, Salário base, Adicional de insalubridade, Policial penal, Exposição ao perigo, Radiação ionizante, Agente biológico.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396941,,
PL 860/2024,2421936,"
  ","
  ",Projeto de Lei,"Viação, Transporte e Mobilidade","Altera a Lei nº 9.503, de 1997, para prever como equipamento obrigatório dispositivo com alarme sonoro de detecção de pessoas ou animais no interior do veículo fechado e imobilizado.","
  ",Capitão Augusto,178829,SP,PL        ,19/03/2024,"Prioridade (Art. 151, II, RICD)","Apense-se à(ao) PL-6040/2013.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Prioridade (Art. 151, II, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Alteração, Código de Trânsito Brasileiro (1997), obrigatoriedade, Equipamento, Veículo automotor, Alarme sonoro, detecção, Presença, Animal.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396940,,
PL 859/2024,2421934,"
  ","
  ",Projeto de Lei,Direito e Defesa do Consumidor,"Altera a Lei nº 8.078, de 11 de setembro de 1990 (Código de Defesa do Consumidor), para atribuir a natureza de título executivo extrajudicial ao acordo celebrado perante órgãos de defesa do consumidor","
  ",Roberto Duarte,220588,AC,REPUBLIC  ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Defesa do Consumidor e 
Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Código de Defesa do Consumidor (1990), Credor, Título executivo extrajudicial, acordo, Fornecedor, Consumidor, Defesa do consumidor, Ação de execução.",CDC - Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396938,,
PL 857/2024,2421923,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Altera a Lei nº 14.601, de 19 de junho de 2023, que institui o Programa Bolsa Família, para inserir o § 1º-A em seu art. 6º.","
  ",Afonso Hamm,136811,RS,PP        ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Previdência, Assistência Social, Infância, Adolescência e Família; 
Finanças e Tributação (Art. 54 RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Bolsa Família, aumento, Valor, Renda familiar per capita, Contrato de trabalho temporário, Contrato de trabalho por prazo determinado, Assistência social",CPASF - Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396921,,
PL 856/2024,2421905,"
  ","
  ",Projeto de Lei,Administração Pública; Direitos Humanos e Minorias,"Dispõe sobre a dispensa do uso de detectores de metais e equipamentos similares para pessoas com próteses metálicas e estabelece medidas de segurança alternativas.
","
  ",Tião Medeiros,220684,PR,PP        ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Segurança Pública e Combate ao Crime Organizado; 
Defesa dos Direitos das Pessoas com Deficiência; 
Finanças e Tributação (Art. 54 RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Dispensa, obrigatoriedadem, Detector de metal, Pessoa, Prótese, Medida de segurança, Edifício público, comprovação, Atestado médico, autorização, Revista de visitante, Revista manual (segurança pública).",MESA - Retirado pelo(a) Autor(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396888,,
PL 855/2024,2421904,"
  ","
  ",Projeto de Lei,Direito e Justiça; Direito Penal e Processual Penal,"Altera o Decreto-Lei 3.689, de 03 de outubro de 1941 (Código de Processo Penal), para estabelecer como regra a audiência de custódia por sistema de videoconferência, e dá outras providências. ","
  ",Guilherme Derrite,204531,SP,PL        ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-321/2023.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Código de Processo Penal (1941), Preso, Flagrante delito, Prisão cautelar, Juiz de garantias, Auto de prisão em flagrante, Audiência de custódia virtual, Audiência de custódia, presença física.",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396887,,
PL 854/2024,2421903,"
  ","
  ",Projeto de Lei,Direito e Justiça; Direito Penal e Processual Penal,"Altera o Decreto-Lei 3.689, de 03 de outubro de 1941 (Código de Processo Penal), para estabelecer que, durante a audiência de custódia ou em qualquer outro ato processual em que esteja presente o acusado, constatada a pendência de citação em outros processos criminais, deverá a autoridade judicial proceder a citação pessoal, comunicando de imediato o juízo competente.   ","
  ",Guilherme Derrite,204531,SP,PL        ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-6209/2023.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Código de Processo Penal (1941), Audiência de custódia, Acusado, Prisão em flagrante, Prisão cautelar, Flagrante delito, Citação (direito processual), Citação pessoal, Processo penal, Comunicação, Juiz, Atividade jurisdicional.",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396885,,
PL 851/2024,2421893,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias; Trabalho e Emprego,"Assegura às mulheres vítimas de violência doméstica o acesso ao trabalho remoto ou a diminuição da carga horária de trabalho, bem como o fornecimento de apoio e acompanhamento às vítimas.
","
  ",Wolmer Araújo,182146,MA,SOLIDARI  ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-2837/2023.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Garantia, Mulher, Vítima, Violência doméstica, Trabalho a distância, Flexibilização do trabalho, redução, Carga horária, Trabalho, Assistência psicossocial, Assistência jurídica, Empregador.",CTRAB - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396852,,
PL 850/2024,2421891,"
  ","
  ",Projeto de Lei,Administração Pública; Direitos Humanos e Minorias,"Altera a Lei nº 11.340, de 7 de agosto de 2006, para assegurar às mulheres em situação de violência doméstica a reserva de 5% (cinco por cento) das vagas oferecidas em concursos públicos e processos seletivos. ","
  ",Wolmer Araújo,182146,MA,SOLIDARI  ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Defesa dos Direitos da Mulher; 
Administração e Serviço Público e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei Maria da Penha (2006), reserva, Vaga, Emprego público, Cargo público, Concurso público, Processo seletivo, Mulher, Vítima, Violência doméstica.",CMULHER - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396846,,
PL 849/2024,2421890,"
  ","
  ",Projeto de Lei,Previdência e Assistência Social; Trabalho e Emprego,"Acrescenta parágrafo ao art. 101 da Lei nº 8.213, de 24 de julho de 1991, para permitir que o INSS possa celebrar parcerias com entidades de classe no intuito de disponibilizar a infraestrutura necessária para a realização de perícias médicas mediante o uso de tecnologia de telemedicina. 
","
  ",Wolmer Araújo,182146,MA,SOLIDARI  ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Previdência, Assistência Social, Infância, Adolescência e Família; 
Finanças e Tributação (Art. 54 RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei de Benefícios da Previdência Social (1991), autorização, Instituto Nacional do Seguro Social (INSS), celebração, Parceria público-privada, Entidade de classe, Sindicato, Federação, Confederação, realização, Perícia médica, Inspeção médica oficial, Telemedicina.",CPASF - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396841,,
PL 848/2024,2421889,"
  ","
  ",Projeto de Lei,"Agricultura, Pecuária, Pesca e Extrativismo; Previdência e Assistência Social; Trabalho e Emprego","Altera a redação da Lei nº 10.779, de 25 de novembro de 2003, que dispõe sobre a concessão do benefício de seguro desemprego, durante o período de defeso, ao pescador profissional que exerce a atividade pesqueira de forma artesanal, para estabelecer prazo para análise de documentos e pagamento do benefício aos pescadores profissionais artesanais.
","
  ",Wolmer Araújo,182146,MA,SOLIDARI  ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; 
Previdência, Assistência Social, Infância, Adolescência e Família; 
Finanças e Tributação (Art. 54 RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do Seguro-Defeso (2003), concessão, Benefício financeiro, Seguro-desemprego, Defeso, Atividade pesqueira, Pescador, Pescador profissional, criação, Prazo, análise, Documentação, Pagamento.",CAPADR - Aguardando Vistas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396839,,
PL 847/2024,2421888,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Dispõe sobre a garantia de um salário mínimo mensal aos responsáveis por pessoas com deficiência ou idosos com 65 (sessenta e cinco) anos ou mais, beneficiários do Benefício de Prestação Continuada (BPC), e dá outras providências.","
  ",Pompeo de Mattos,73486,RS,PDT       ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-461/2024.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Garantia, Salário mínimo, Mensal, Benefício financeiro, Responsável legal, Pessoa com deficiência, Idoso, beneficiário, Benefício de Prestação Continuada (BPC).",CPD - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396837,,
PL 846/2024,2421887,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Acrescenta novo artigo à Lei nº 3.268, de 30 de setembro de 1957, para afastar a incidência de penas disciplinares nos casos em que a atuação do médico é prejudicada em razão da sobrecarga de trabalho ou pela falta de recursos e instrumentos que deveriam ser disponibilizados pela instituição hospitalar em que presta serviço. 
","
  ",Wolmer Araújo,182146,MA,SOLIDARI  ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Saúde e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Legislação, Conselho de fiscalização profissional, Exercício profissional, Medicina, inimputabilidade, Conduta profissional, ausência, recursos materiais, Instrumento de trabalho, Hospital.",CSAUDE - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396835,,
PL 843/2024,2421861,"
  ","
  ",Projeto de Lei,Educação,"Altera a Leinº 14.818, de 16 de janeiro de 2024, para incluir nas suas disposições os estudantes das modalidades de educação que especifica
","
  ",Dandara,220629,MG,PT        ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-154/2024.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Programa Pé de Meia, inclusão, Estudante, Ensino médio, Educação do campo, Educação quilombola, Educação indígena, Incentivo financeiro-educacional.",CE - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396799,,"
      "
PL 841/2024,2421854,"
  ","
  ",Projeto de Lei,Direito e Defesa do Consumidor,"Altera a Lei nº 8.078, de 11 de setembro de 1990, para tornar obrigatória a exibição de aviso ao consumidor sobre imagem ou vídeo publicitário produzido com o uso de inteligência artificial.
","
  ",Ruy Carneiro,160635,PB,PODE      ,19/03/2024,"Prioridade (Art. 151, II, RICD)","Apense-se à(ao) PL-10022/2018.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Prioridade (Art. 151, II, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Alteração, Código de Defesa do Consumidor (1990), obrigatoriedade, Aviso de alerta, Publicidade promocional, utilização, Inteligência artificial.",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396787,,"
      "
PL 842/2024,2421855,"
  ","
  ",Projeto de Lei,"Ciência, Tecnologia e Inovação; Indústria, Comércio e Serviços","Altera a Lei no 12.965, de 23 de abril de 2014 (Marco Civil da Internet), para dispor sobre a obrigatoriedade de que aplicações de internet que se utilizem de mecanismos de inteligência artificial para a geração de conteúdos audiovisuais insiram sinalização nos conteúdos produzidos.
","
  ",Ruy Carneiro,160635,PB,PODE      ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-5938/2023.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Marco Civil da Internet (2014), obrigatoriedade, Aviso de alerta, Aplicação de internet, utilização, Inteligência artificial, Conteúdo audiovisual, Crime cibernético, Rede social digital",CCTI - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396789,,
PL 840/2024,2421836,"
  ","
  ",Projeto de Lei,Administração Pública; Finanças Públicas e Orçamento; Relações Internacionais e Comércio Exterior,"Dispõe sobre a proibição de o Banco Nacional de Desenvolvimento Econômico e Social - BNDES financiar e conceder crédito a governos estrangeiros, com exceção para o financiamento da exportação de bens e serviços produzidos no Brasil. ","Altera o art. 5º da Lei nº 5.662, de 21 de junho de 1971, Altera o art. 10 da Lei nº 8.429, de 2 de junho de 1992, Altera o art. 1º da Lei Complementar nº 105, de 10 de janeiro de 2001.",Dr. Frederico,204518,MG,PRD       ,19/03/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-7375/2017.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, competência, financiamento, proibição, concessão, Crédito financeiro, Governo estrangeiro, Empresa estrangeira, Banco Nacional do Desenvolvimento Econômico (BNDE), exceção, Exportação, Bens e serviços comuns, Produto nacional, fiscalização, Prestação de informação.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2396764,,
